timestamp,y_window,person,device
0 days 00:00:04.079000,0.19199998824000006,6,phone
0 days 00:00:04.081000,0.12099998824000004,6,phone
0 days 00:00:04.109000,0.05779998824000002,6,phone
0 days 00:00:04.110000,0.02299998784000006,6,phone
0 days 00:00:04.167000,-0.004100012159999941,6,phone
0 days 00:00:04.171000,-0.04010001015999997,6,phone
0 days 00:00:04.184000,-0.06580001015999995,6,phone
0 days 00:00:04.230000,-0.0651000101,6,phone
0 days 00:00:04.230000,-0.05080001109999998,6,phone
0 days 00:00:04.231000,-0.04200001069999998,6,phone
0 days 00:00:04.259000,-0.036200011699999986,6,phone
0 days 00:00:04.321000,-0.032000011299999985,6,phone
0 days 00:00:04.322000,-0.019800011299999972,6,phone
0 days 00:00:04.338000,-0.017000011299999968,6,phone
0 days 00:00:04.352000,-0.013600011299999966,6,phone
0 days 00:00:04.383000,-0.009400011799999974,6,phone
0 days 00:00:04.408000,-0.0015000117999999874,6,phone
0 days 00:00:04.409000,0.035099988200000015,6,phone
0 days 00:00:04.467000,0.05039998720000001,6,phone
0 days 00:00:04.472000,0.06299998720000001,6,phone
0 days 00:00:04.486000,0.09109998619999997,6,phone
0 days 00:00:04.513000,0.12099998619999998,6,phone
0 days 00:00:04.515000,0.1345999862,6,phone
0 days 00:00:04.532000,0.1428999862,6,phone
0 days 00:00:04.555000,0.14349998519999996,6,phone
0 days 00:00:04.588000,0.12939998519999998,6,phone
0 days 00:00:04.589000,0.11529998550000001,6,phone
0 days 00:00:04.649000,0.11909998349999999,6,phone
0 days 00:00:04.650000,0.0830999845,6,phone
0 days 00:00:04.656000,0.0034999885000000217,6,phone
0 days 00:00:04.693000,-0.020500011499999977,6,phone
0 days 00:00:04.700000,-0.053500011499999986,6,phone
0 days 00:00:04.716000,-0.07970001149999999,6,phone
0 days 00:00:04.736000,-0.09850001149999997,6,phone
0 days 00:00:04.777000,-0.10810001149999997,6,phone
0 days 00:00:04.779000,-0.1196000115,6,phone
0 days 00:00:04.782000,-0.1267000105,6,phone
0 days 00:00:04.811000,-0.13560001080000003,6,phone
0 days 00:00:04.837000,-0.1502000108,6,phone
0 days 00:00:04.869000,-0.1240000128,6,phone
0 days 00:00:04.870000,-0.10670001380000001,6,phone
0 days 00:00:04.897000,-0.10900001359999999,6,phone
0 days 00:00:04.903000,-0.05220001370000001,6,phone
0 days 00:00:04.928000,-0.010400013699999995,6,phone
0 days 00:00:04.956000,-0.014400013699999997,6,phone
0 days 00:00:04.989000,0.02289998630000003,6,phone
0 days 00:00:04.991000,0.041099986300000016,6,phone
0 days 00:00:05.049000,0.048999985900000036,6,phone
0 days 00:00:05.052000,0.04209998570000001,6,phone
0 days 00:00:05.052000,0.022899985900000034,6,phone
0 days 00:00:05.106000,-0.003000014099999952,6,phone
0 days 00:00:05.108000,0.0010999859000000512,6,phone
0 days 00:00:05.111000,-0.02000001409999999,6,phone
0 days 00:00:05.139000,-0.01880001389999998,6,phone
0 days 00:00:05.174000,-0.0419000139,6,phone
0 days 00:00:05.175000,-0.03780001389999999,6,phone
0 days 00:00:05.227000,-0.01480001429999998,6,phone
0 days 00:00:05.229000,-0.025300014299999972,6,phone
0 days 00:00:05.229000,-0.05970001229999999,6,phone
0 days 00:00:05.256000,-0.06530001209999999,6,phone
0 days 00:00:05.318000,-0.06520001209999998,6,phone
0 days 00:00:05.319000,0.003999987900000017,6,phone
0 days 00:00:05.321000,0.05549998810000003,6,phone
0 days 00:00:05.329000,0.12839998414,6,phone
0 days 00:00:05.359000,0.15199998424,6,phone
0 days 00:00:05.376000,0.14859998424,6,phone
0 days 00:00:05.407000,0.14109998458000003,6,phone
0 days 00:00:05.407000,0.13169998458,6,phone
0 days 00:00:05.437000,0.12099998458000004,6,phone
0 days 00:00:05.468000,0.10439998548000004,6,phone
0 days 00:00:05.469000,0.08159998668000006,6,phone
0 days 00:00:05.527000,0.06589998668000002,6,phone
0 days 00:00:05.530000,0.052499987680000026,6,phone
0 days 00:00:05.533000,0.03969998778000003,6,phone
0 days 00:00:05.589000,0.037699987980000044,6,phone
0 days 00:00:05.591000,0.03699998798000004,6,phone
0 days 00:00:05.604000,0.040799987980000035,6,phone
0 days 00:00:05.624000,0.04619998758000003,6,phone
0 days 00:00:05.627000,0.05119998758000002,6,phone
0 days 00:00:05.645000,0.05869998758000003,6,phone
0 days 00:00:05.688000,0.07199998768000004,6,phone
0 days 00:00:05.689000,0.10419998668000004,6,phone
0 days 00:00:05.720000,0.13839998668,6,phone
0 days 00:00:05.788000,0.17339998668,6,phone
0 days 00:00:05.790000,0.19409998667999998,6,phone
0 days 00:00:05.793000,0.20839998668,6,phone
0 days 00:00:05.806000,0.20749998668,6,phone
0 days 00:00:05.829000,0.22939998668,6,phone
0 days 00:00:06.073000,0.21819998668000004,6,phone
0 days 00:00:06.073000,0.19429998668000004,6,phone
0 days 00:00:06.078000,0.12539998668,6,phone
0 days 00:00:06.078000,0.09119998648000002,6,phone
0 days 00:00:06.081000,0.01269998951000001,6,phone
0 days 00:00:06.081000,-0.05420000758999998,6,phone
0 days 00:00:06.086000,-0.12190000459,6,phone
0 days 00:00:06.088000,-0.17170000453,6,phone
0 days 00:00:06.092000,-0.20860000253,6,phone
0 days 00:00:06.092000,-0.20970000252999998,6,phone
0 days 00:00:06.098000,-0.22620000253,6,phone
0 days 00:00:06.098000,-0.22480000252999996,6,phone
0 days 00:00:06.131000,-0.20350000153,6,phone
0 days 00:00:06.146000,-0.15790000152999997,6,phone
0 days 00:00:06.147000,-0.13300000153,6,phone
0 days 00:00:06.167000,-0.13599999853,6,phone
0 days 00:00:06.169000,-0.13739999652999998,6,phone
0 days 00:00:06.171000,-0.11849999852999998,6,phone
0 days 00:00:06.205000,-0.09349999853,6,phone
0 days 00:00:06.242000,-0.10069999853,6,phone
0 days 00:00:06.243000,-0.11559999773000001,6,phone
0 days 00:00:06.287000,-0.10799999772999999,6,phone
0 days 00:00:06.288000,-0.09569999673,6,phone
0 days 00:00:06.292000,-0.06999999673,6,phone
0 days 00:00:06.345000,-0.04369999672999999,6,phone
0 days 00:00:06.348000,-0.014599996729999978,6,phone
0 days 00:00:06.349000,0.01170000227000001,6,phone
0 days 00:00:06.377000,0.041900000770000015,6,phone
0 days 00:00:06.440000,0.07380000077000001,6,phone
0 days 00:00:06.445000,0.05470000077000001,6,phone
0 days 00:00:06.446000,0.07400000077000002,6,phone
0 days 00:00:06.447000,0.07070000077,6,phone
0 days 00:00:06.496000,0.054800000769999996,6,phone
0 days 00:00:06.497000,0.03600000077000001,6,phone
0 days 00:00:06.527000,0.02140000177000002,6,phone
0 days 00:00:06.529000,0.039400001769999984,6,phone
0 days 00:00:06.587000,0.054600001769999996,6,phone
0 days 00:00:06.589000,0.061200001769999984,6,phone
0 days 00:00:06.590000,0.061100001870000004,6,phone
0 days 00:00:06.647000,0.031200003870000007,6,phone
0 days 00:00:06.649000,0.053100003869999995,6,phone
0 days 00:00:06.650000,0.06370000387000001,6,phone
0 days 00:00:06.710000,0.07210000387,6,phone
0 days 00:00:06.711000,0.05110000387,6,phone
0 days 00:00:06.713000,0.05440000347,6,phone
0 days 00:00:06.738000,0.053900003430000024,6,phone
0 days 00:00:06.808000,0.06200000243000001,6,phone
0 days 00:00:06.810000,0.09230000143000001,6,phone
0 days 00:00:06.814000,0.11130000043000003,6,phone
0 days 00:00:06.818000,0.08250000073000001,6,phone
0 days 00:00:06.833000,0.08570000072999999,6,phone
0 days 00:00:06.888000,0.11799999973000003,6,phone
0 days 00:00:06.892000,0.12399999973,6,phone
0 days 00:00:06.893000,0.07969999953000001,6,phone
0 days 00:00:06.948000,0.11149999863,6,phone
0 days 00:00:06.950000,0.12199999863000002,6,phone
0 days 00:00:06.953000,0.12199999863000001,6,phone
0 days 00:00:07.007000,0.08809999963000002,6,phone
0 days 00:00:07.011000,0.03099999963000001,6,phone
0 days 00:00:07.014000,-0.040500000169999974,6,phone
0 days 00:00:07.035000,-0.13349999996999998,6,phone
0 days 00:00:07.068000,-0.13439999997,6,phone
0 days 00:00:07.068000,-0.15419999896999997,6,phone
0 days 00:00:07.126000,-0.15539999887,6,phone
0 days 00:00:07.131000,-0.11620000186999999,6,phone
0 days 00:00:07.131000,-0.09230000186999998,6,phone
0 days 00:00:07.188000,-0.06080000187,6,phone
0 days 00:00:07.194000,-0.04410000186999998,6,phone
0 days 00:00:07.195000,-0.030300001469999973,6,phone
0 days 00:00:07.248000,-0.016000002469999972,6,phone
0 days 00:00:07.253000,-0.009600002469999994,6,phone
0 days 00:00:07.254000,-0.0007000024699999685,6,phone
0 days 00:00:07.279000,-0.002700002469999971,6,phone
0 days 00:00:07.309000,0.003199997530000016,6,phone
0 days 00:00:07.312000,0.016799997330000024,6,phone
0 days 00:00:07.338000,0.04009999729000003,6,phone
0 days 00:00:07.400000,0.05259999719000003,6,phone
0 days 00:00:07.404000,0.07979999719000003,6,phone
0 days 00:00:07.404000,0.09049999675000003,6,phone
0 days 00:00:07.407000,0.13459999375000004,6,phone
0 days 00:00:07.458000,0.11119999375000005,6,phone
0 days 00:00:07.461000,0.08559999485000006,6,phone
0 days 00:00:07.488000,0.07009999465000005,6,phone
0 days 00:00:07.493000,0.022599994650000035,6,phone
0 days 00:00:07.519000,-0.0013000043499999637,6,phone
0 days 00:00:07.549000,-0.06610000044999996,6,phone
0 days 00:00:07.550000,-0.08849999944999995,6,phone
0 days 00:00:07.577000,-0.10319999944999995,6,phone
0 days 00:00:07.608000,-0.13129999944999995,6,phone
0 days 00:00:07.612000,-0.15079999945,6,phone
0 days 00:00:07.668000,-0.16499999944999996,6,phone
0 days 00:00:07.670000,-0.17499999844999997,6,phone
0 days 00:00:07.671000,-0.17989999824999994,6,phone
0 days 00:00:07.729000,-0.20099999825,6,phone
0 days 00:00:07.732000,-0.17149999824999998,6,phone
0 days 00:00:07.734000,-0.13329999824999997,6,phone
0 days 00:00:07.735000,-0.12179999824999996,6,phone
0 days 00:00:07.757000,-0.11139999925000002,6,phone
0 days 00:00:07.828000,-0.09489999925,6,phone
0 days 00:00:07.834000,-0.08959999944999998,6,phone
0 days 00:00:07.837000,-0.07729999944999996,6,phone
0 days 00:00:07.878000,-0.08069999934999998,6,phone
0 days 00:00:07.878000,-0.07969999934999994,6,phone
0 days 00:00:07.885000,-0.08539999894999997,6,phone
0 days 00:00:07.908000,-0.08719999887999995,6,phone
0 days 00:00:07.937000,-0.08689999887999995,6,phone
0 days 00:00:07.938000,-0.08849999887999992,6,phone
0 days 00:00:08.003000,-0.08739999893999993,6,phone
0 days 00:00:08.004000,-0.08199999913999995,6,phone
0 days 00:00:08.005000,-0.07779999913999995,6,phone
