timestamp,x_window,person,device
0 days 00:00:02.148000,0.019900000489999993,2,phone
0 days 00:00:02.150000,0.020800000449999995,2,phone
0 days 00:00:02.178000,0.017700000449999996,2,phone
0 days 00:00:02.180000,0.014100000649999998,2,phone
0 days 00:00:02.237000,0.011400000649999993,2,phone
0 days 00:00:02.237000,0.011800000749999994,2,phone
0 days 00:00:02.240000,0.015300000749999996,2,phone
0 days 00:00:02.297000,0.018400000649999994,2,phone
0 days 00:00:02.302000,0.016600000650000002,2,phone
0 days 00:00:02.306000,0.01120000095,2,phone
0 days 00:00:02.357000,0.011100000950000006,2,phone
0 days 00:00:02.359000,0.006100001050000001,2,phone
0 days 00:00:02.366000,0.0035000010100000047,2,phone
0 days 00:00:02.386000,0.002100000910000003,2,phone
0 days 00:00:02.446000,0.003000000810000004,2,phone
0 days 00:00:02.451000,-0.00039999918999999605,2,phone
0 days 00:00:02.452000,-0.007899998890000008,2,phone
0 days 00:00:02.485000,-0.005699998890000001,2,phone
0 days 00:00:02.491000,0.0043000011099999964,2,phone
0 days 00:00:02.511000,0.017400001109999997,2,phone
0 days 00:00:02.537000,0.01950000110999999,2,phone
0 days 00:00:02.539000,0.01200000121,2,phone
0 days 00:00:02.596000,-0.002399998589999999,2,phone
0 days 00:00:02.597000,-0.009599998590000007,2,phone
0 days 00:00:02.603000,-0.009699998390000002,2,phone
0 days 00:00:02.626000,-0.012299998290000003,2,phone
0 days 00:00:02.656000,-0.011299998490000008,2,phone
0 days 00:00:02.657000,-0.012999998390000003,2,phone
0 days 00:00:02.686000,-0.017899998190000006,2,phone
0 days 00:00:02.717000,-0.010099998390000007,2,phone
0 days 00:00:02.718000,-0.0017999983900000077,2,phone
0 days 00:00:02.778000,0.0037000015099999946,2,phone
0 days 00:00:02.779000,0.0011000016099999925,2,phone
0 days 00:00:02.780000,0.0015000016099999914,2,phone
0 days 00:00:02.839000,-0.006999998390000007,2,phone
0 days 00:00:02.846000,-0.010699998390000003,2,phone
0 days 00:00:02.847000,-0.012599998390000002,2,phone
