timestamp,x_window,y_window,z_window,device,person
0 days 00:00:02.025000,0.011899999210000001,0.00019999759999999366,0.0021999998799999997,Phone,3
0 days 00:00:02.026000,0.008099999209999997,0.0007999975999999981,-0.0037000001199999945,Phone,3
0 days 00:00:02.029000,0.011299999209999998,0.004299997599999992,-0.0003000003199999945,Phone,3
0 days 00:00:02.090000,0.014499999209999994,0.005599997599999995,-0.0007000003199999983,Phone,3
0 days 00:00:02.092000,0.010699999209999993,0.002299997599999988,-0.00020000031999999258,Phone,3
0 days 00:00:02.093000,0.008499999209999996,-0.00030000240000000453,-0.000100000319999995,Phone,3
0 days 00:00:02.149000,0.003799999409999996,-0.0018000024000000092,-0.0028000003199999874,Phone,3
0 days 00:00:02.152000,0.0004999994099999977,-0.0008000024000000004,-0.012999999319999995,Phone,3
0 days 00:00:02.154000,-0.0032000005900000043,0.0031999975999999937,-0.02029999931999999,Phone,3
0 days 00:00:02.178000,-0.0003000005900000019,0.0006999975999999958,-0.012799999319999995,Phone,3
0 days 00:00:02.180000,-0.0023000005900000015,-0.0022000022000000018,-0.010999999519999991,Phone,3
0 days 00:00:02.209000,-0.006300000590000001,-0.0009000022000000018,-0.017399999519999983,Phone,3
0 days 00:00:02.240000,0.002299998909999993,0.0023999975999999977,-0.011099999819999993,Phone,3
0 days 00:00:02.241000,0.0035999988699999983,0.0026999975999999885,-0.01409999985999999,Phone,3
0 days 00:00:02.282000,0.004799998869999999,0.002099997629999998,-0.008499999859999994,Phone,3
0 days 00:00:02.300000,0.003799998870000001,0.002099997629999999,-0.009599999759999991,Phone,3
0 days 00:00:02.300000,0.0007999990699999999,-0.0014000023700000063,-0.008199999859999996,Phone,3
0 days 00:00:02.340000,0.0012999990400000016,-0.005500002370000011,-0.004699999859999991,Phone,3
0 days 00:00:02.341000,9.99990400000015e-05,-0.006400002330000008,-0.0018999998999999939,Phone,3
0 days 00:00:02.399000,-0.0008000010600000005,-0.0018000023300000067,-0.0031999998999999936,Phone,3
0 days 00:00:02.402000,-0.003200001029999999,0.0007999976999999942,-0.0022999999999999913,Phone,3
0 days 00:00:02.403000,-0.016300001030000007,-0.005800002300000007,-0.0006999999999999895,Phone,3
0 days 00:00:02.461000,-0.019700000530000004,-0.0007000023000000033,0.00040000000000001227,Phone,3
0 days 00:00:02.461000,-0.04120000053,-0.01650000180000001,0.022600000000000006,Phone,3
0 days 00:00:02.465000,-0.05120000073,-0.02490000080000001,0.026300000000000007,Phone,3
0 days 00:00:02.524000,-0.05750000073000001,-0.030600000800000006,0.03859999980000001,Phone,3
0 days 00:00:02.527000,-0.060300000330000006,-0.028400000900000003,0.052299999800000004,Phone,3
0 days 00:00:02.531000,-0.059400000329999994,-0.031700000900000004,0.0604999998,Phone,3
0 days 00:00:02.589000,-0.06930000013000001,-0.031300001,0.0758999994,Phone,3
0 days 00:00:02.598000,-0.06590000023,-0.02880000100000001,0.09739999939999999,Phone,3
0 days 00:00:02.601000,-0.06230000019000001,-0.02820000100000001,0.11049999910000001,Phone,3
0 days 00:00:02.611000,-0.05730000015000001,-0.026300001000000003,0.11779999910000001,Phone,3
