timestamp,x_window,person,device
0 days 00:00:02.074000,0.04169999894000002,6,phone
0 days 00:00:02.095000,0.04029999894000001,6,phone
0 days 00:00:02.127000,0.03339999874000002,6,phone
0 days 00:00:02.128000,0.022899998640000002,6,phone
0 days 00:00:02.155000,0.019399998940000007,6,phone
0 days 00:00:02.217000,0.017999999339999996,6,phone
0 days 00:00:02.219000,0.020199999140000015,6,phone
0 days 00:00:02.223000,0.02609999914,6,phone
0 days 00:00:02.245000,0.02769999910000001,6,phone
0 days 00:00:02.249000,0.020699999199999996,6,phone
0 days 00:00:02.276000,0.02019999920000001,6,phone
0 days 00:00:02.305000,0.017999999200000002,6,phone
0 days 00:00:02.310000,0.01689999920000002,6,phone
0 days 00:00:02.339000,0.011799999400000014,6,phone
0 days 00:00:02.365000,0.008199999400000013,6,phone
0 days 00:00:02.367000,0.0027999993999999894,6,phone
0 days 00:00:02.395000,0.00039999955999998893,6,phone
0 days 00:00:02.427000,0.0009999996599999864,6,phone
0 days 00:00:02.431000,-0.00020000034000000957,6,phone
0 days 00:00:02.455000,-0.012300000340000007,6,phone
0 days 00:00:02.489000,-0.022000000340000013,6,phone
0 days 00:00:02.493000,-0.0075000003400000174,6,phone
0 days 00:00:02.517000,0.003699999159999989,6,phone
0 days 00:00:02.546000,0.00939999916,6,phone
0 days 00:00:02.548000,0.001399999160000004,6,phone
0 days 00:00:02.580000,-0.009500000840000012,6,phone
0 days 00:00:02.659000,-0.014900000839999985,6,phone
0 days 00:00:02.669000,-0.005900000939999994,6,phone
0 days 00:00:02.673000,-0.006300000840000002,6,phone
0 days 00:00:02.698000,-0.042600000840000006,6,phone
0 days 00:00:02.699000,-0.09109999784000002,6,phone
0 days 00:00:02.701000,-0.13529999784000002,6,phone
0 days 00:00:02.725000,-0.16569999784,6,phone
0 days 00:00:02.729000,-0.16969999783999998,6,phone
0 days 00:00:02.764000,-0.13699999784,6,phone
0 days 00:00:02.787000,-0.09839999981,6,phone
0 days 00:00:02.804000,-0.034299999810000016,6,phone
0 days 00:00:02.847000,0.023900000190000003,6,phone
0 days 00:00:02.852000,0.043699998189999964,6,phone
0 days 00:00:02.853000,0.09559999818999998,6,phone
0 days 00:00:02.909000,0.10589999819,6,phone
0 days 00:00:02.912000,0.028000002189999994,6,phone
0 days 00:00:02.944000,0.017500002689999992,6,phone
0 days 00:00:02.945000,0.05660000268999998,6,phone
0 days 00:00:02.997000,0.07270000269,6,phone
0 days 00:00:02.997000,0.04520000358999998,6,phone
0 days 00:00:03,0.02290000408999999,6,phone
0 days 00:00:03.032000,0.050600003089999984,6,phone
0 days 00:00:03.033000,0.060800003090000006,6,phone
0 days 00:00:03.057000,0.09290000308999997,6,phone
0 days 00:00:03.087000,0.13430000309,6,phone
0 days 00:00:03.089000,0.14480000259,6,phone
0 days 00:00:03.116000,0.15030000258999998,6,phone
0 days 00:00:03.177000,0.14500000259,6,phone
0 days 00:00:03.179000,0.14840000249000002,6,phone
0 days 00:00:03.179000,0.14620000308999997,6,phone
0 days 00:00:03.264000,0.14540000308999995,6,phone
0 days 00:00:03.276000,0.18590000308999996,6,phone
0 days 00:00:03.277000,0.18450000308999998,6,phone
0 days 00:00:03.277000,0.16750000308999996,6,phone
0 days 00:00:03.279000,0.16630000308999995,6,phone
0 days 00:00:03.305000,0.15680000409,6,phone
0 days 00:00:03.336000,0.12170000509,6,phone
0 days 00:00:03.338000,0.10810000518999999,6,phone
0 days 00:00:03.357000,0.11330000529000003,6,phone
0 days 00:00:03.385000,0.11790000538999999,6,phone
0 days 00:00:03.392000,0.11580000549000001,6,phone
0 days 00:00:03.415000,0.10650000549,6,phone
0 days 00:00:03.445000,0.10190000599000003,6,phone
0 days 00:00:03.453000,0.11720000509000002,6,phone
0 days 00:00:03.475000,0.12270000509000002,6,phone
0 days 00:00:03.506000,0.13030000469,6,phone
0 days 00:00:03.514000,0.15690000469,6,phone
0 days 00:00:03.536000,0.14930000469,6,phone
0 days 00:00:03.565000,0.11860000699,6,phone
0 days 00:00:03.598000,0.09780000719,6,phone
0 days 00:00:03.601000,0.08430000719000001,6,phone
0 days 00:00:03.656000,0.07290000818999999,6,phone
0 days 00:00:03.659000,0.061700008189999975,6,phone
