timestamp,window,person,device
0 days 00:00:33.774000,-0.89,5,Phone
0 days 00:00:33.775000,-0.655,5,Phone
0 days 00:00:33.804000,-0.41,5,Phone
0 days 00:00:33.865000,-0.225000005,5,Phone
0 days 00:00:33.867000,-0.17200000399999998,5,Phone
0 days 00:00:33.867000,-0.08000000333333333,5,Phone
0 days 00:00:33.871000,-0.06142857471428571,5,Phone
0 days 00:00:33.924000,-0.082500001625,5,Phone
0 days 00:00:33.926000,-0.11222222366666666,5,Phone
0 days 00:00:33.929000,-0.10700000130000001,5,Phone
0 days 00:00:33.984000,-0.12545454663636366,5,Phone
0 days 00:00:33.986000,-0.15166666775,5,Phone
0 days 00:00:33.990000,-0.16153846253846152,5,Phone
0 days 00:00:34.044000,-0.16785714378571429,5,Phone
0 days 00:00:34.046000,-0.1753333342,5,Phone
0 days 00:00:34.051000,-0.1737500001875,5,Phone
0 days 00:00:34.104000,-0.17411764664705884,5,Phone
0 days 00:00:34.107000,-0.17833333294444445,5,Phone
0 days 00:00:34.121000,-0.15999999963157896,5,Phone
0 days 00:00:34.166000,-0.17599999965000002,5,Phone
0 days 00:00:34.166000,-0.16047619061904764,5,Phone
0 days 00:00:34.195000,-0.1786363637727273,5,Phone
0 days 00:00:34.196000,-0.1791304349130435,5,Phone
0 days 00:00:34.256000,-0.16666666679166667,5,Phone
0 days 00:00:34.260000,-0.13240000012,5,Phone
0 days 00:00:34.286000,-0.10230769242307694,5,Phone
0 days 00:00:34.313000,-0.08000000011111112,5,Phone
0 days 00:00:34.316000,-0.0539285715357143,5,Phone
0 days 00:00:34.328000,-0.02344827596551726,5,Phone
0 days 00:00:34.346000,-0.006000000100000017,5,Phone
0 days 00:00:34.374000,-0.0061290323548387265,5,Phone
0 days 00:00:34.376000,-0.013124999781250004,5,Phone
0 days 00:00:34.404000,-0.028181817969696973,5,Phone
0 days 00:00:34.434000,-0.03911764626470588,5,Phone
0 days 00:00:34.437000,-0.04228571322857143,5,Phone
0 days 00:00:34.465000,-0.03777777675,5,Phone
0 days 00:00:34.524000,-0.03918918808108108,5,Phone
0 days 00:00:34.526000,-0.05499999892105263,5,Phone
0 days 00:00:34.527000,-0.06948717843589744,5,Phone
0 days 00:00:34.554000,-0.067999998975,5,Phone
0 days 00:00:34.556000,-0.06365853558536586,5,Phone
0 days 00:00:34.583000,-0.05571428521428571,5,Phone
0 days 00:00:34.614000,-0.04930232509302325,5,Phone
0 days 00:00:34.614000,-0.04204545452272727,5,Phone
0 days 00:00:34.645000,-0.03866666664444444,5,Phone
0 days 00:00:34.674000,-0.03521739128260869,5,Phone
0 days 00:00:34.676000,-0.03063829806382978,5,Phone
0 days 00:00:34.735000,-0.026458333520833332,5,Phone
0 days 00:00:34.735000,-0.019795918959183673,5,Phone
0 days 00:00:34.737000,-0.012800000979999998,5,Phone
0 days 00:00:34.793000,-0.013333334294117647,5,Phone
0 days 00:00:34.797000,-0.014230770173076925,5,Phone
0 days 00:00:34.799000,-0.009811321679245285,5,Phone
0 days 00:00:34.834000,-0.01611111201851852,5,Phone
0 days 00:00:34.836000,-0.01981818270909091,5,Phone
0 days 00:00:34.905000,-0.01125000123214286,5,Phone
0 days 00:00:34.907000,-0.010350878403508774,5,Phone
0 days 00:00:34.926000,-0.016896552913793106,5,Phone
0 days 00:00:34.943000,-0.024067797779661018,5,Phone
0 days 00:00:34.957000,-0.03166666781666667,5,Phone
0 days 00:00:34.962000,-0.029180329,5,Phone
0 days 00:00:34.994000,-0.0259677430483871,5,Phone
0 days 00:00:34.995000,-0.0303174610952381,5,Phone
0 days 00:00:35.025000,-0.031250000703124996,5,Phone
0 days 00:00:35.054000,-0.02876923146153846,5,Phone
