timestamp,x_window,person,device
0 days 00:00:01.985000,0.01669999882,1,phone
0 days 00:00:02.209000,0.014899998819999998,1,phone
0 days 00:00:02.210000,0.013299998619999998,1,phone
0 days 00:00:02.213000,0.007899998719999999,1,phone
0 days 00:00:02.221000,-0.0003000012800000043,1,phone
0 days 00:00:02.224000,-0.006000001280000007,1,phone
0 days 00:00:02.231000,-0.009800001080000014,1,phone
0 days 00:00:02.236000,-0.014500001080000007,1,phone
0 days 00:00:02.244000,-0.01370000108000001,1,phone
0 days 00:00:02.245000,-0.015400000980000009,1,phone
0 days 00:00:02.253000,-0.01770000084000001,1,phone
0 days 00:00:02.253000,-0.02190000054000001,1,phone
0 days 00:00:02.256000,-0.023400000540000007,1,phone
0 days 00:00:02.258000,-0.016700000600000008,1,phone
0 days 00:00:02.268000,-0.029500000600000006,1,phone
0 days 00:00:02.284000,-0.0381000006,1,phone
0 days 00:00:02.310000,-0.02740000096,1,phone
0 days 00:00:02.310000,-0.015600000960000004,1,phone
0 days 00:00:02.331000,-0.01010000106,1,phone
0 days 00:00:02.362000,-0.003000001060000007,1,phone
0 days 00:00:02.365000,-0.0005000008600000127,1,phone
0 days 00:00:02.392000,0.0034999991399999896,1,phone
0 days 00:00:02.424000,-0.0031000004600000063,1,phone
0 days 00:00:02.439000,-0.00010000066000001084,1,phone
0 days 00:00:02.486000,-0.023099999660000013,1,phone
0 days 00:00:02.486000,-0.026599999260000017,1,phone
0 days 00:00:02.486000,-0.025699999260000016,1,phone
0 days 00:00:02.513000,-0.03089999896000002,1,phone
0 days 00:00:02.575000,-0.02479999896000001,1,phone
0 days 00:00:02.575000,-0.021999998960000017,1,phone
0 days 00:00:02.591000,-0.02159999896000002,1,phone
0 days 00:00:02.634000,-0.02379999896000002,1,phone
0 days 00:00:02.635000,-0.029699999020000013,1,phone
0 days 00:00:02.636000,-0.030199999020000017,1,phone
0 days 00:00:02.696000,-0.02699999912000001,1,phone
0 days 00:00:02.697000,-0.017999999120000006,1,phone
0 days 00:00:02.701000,-0.009099999320000007,1,phone
0 days 00:00:02.761000,-0.00429999972000001,1,phone
0 days 00:00:02.804000,-0.0014999999200000114,1,phone
0 days 00:00:02.805000,0.010699999679999994,1,phone
0 days 00:00:02.805000,0.016999999879999995,1,phone
0 days 00:00:02.844000,0.02149999987999999,1,phone
0 days 00:00:02.844000,0.019599999779999985,1,phone
0 days 00:00:02.847000,0.011299999779999983,1,phone
0 days 00:00:02.850000,0.009599999779999988,1,phone
0 days 00:00:02.874000,0.013199999779999987,1,phone
0 days 00:00:02.903000,0.010399999779999988,1,phone
0 days 00:00:02.907000,-0.002600000220000018,1,phone
0 days 00:00:02.964000,-0.001500000320000012,1,phone
