timestamp,z_window,person,device
0 days 00:00:05.965000,0.05400000017000002,1,phone
0 days 00:00:05.967000,0.07410000017000001,1,phone
0 days 00:00:05.992000,0.07170000023,1,phone
0 days 00:00:06.054000,0.06840000013,1,phone
0 days 00:00:06.055000,0.08329999913000004,1,phone
0 days 00:00:06.057000,0.08509999903000001,1,phone
0 days 00:00:06.115000,0.12109999903000002,1,phone
0 days 00:00:06.115000,0.13029999802999995,1,phone
0 days 00:00:06.117000,0.13919999802999997,1,phone
0 days 00:00:06.141000,0.15059999802999996,1,phone
0 days 00:00:06.143000,0.14679999803000002,1,phone
0 days 00:00:06.172000,0.12709999902999997,1,phone
0 days 00:00:06.202000,0.12120000002999998,1,phone
0 days 00:00:06.204000,0.11990000002999997,1,phone
0 days 00:00:06.233000,0.10369999972999999,1,phone
0 days 00:00:06.264000,0.04039999973,1,phone
0 days 00:00:06.266000,-0.02690000027,1,phone
0 days 00:00:06.326000,-0.03270000027,1,phone
0 days 00:00:06.332000,0.02519999973000002,1,phone
0 days 00:00:06.334000,0.08399999973,1,phone
0 days 00:00:06.388000,0.07959999983,1,phone
0 days 00:00:06.388000,0.12349999982999998,1,phone
0 days 00:00:06.394000,0.13459999978999998,1,phone
0 days 00:00:06.444000,0.14589999978999998,1,phone
0 days 00:00:06.445000,0.10929999979000003,1,phone
0 days 00:00:06.447000,0.10230000015000001,1,phone
0 days 00:00:06.473000,0.09089999985000002,1,phone
0 days 00:00:06.505000,0.08999999985000003,1,phone
0 days 00:00:06.506000,0.07439999985000004,1,phone
0 days 00:00:06.535000,0.03609999985000001,1,phone
0 days 00:00:06.564000,0.056299997850000026,1,phone
0 days 00:00:06.565000,0.013399999850000016,1,phone
0 days 00:00:06.593000,0.014499999850000026,1,phone
0 days 00:00:06.625000,0.01229999985000001,1,phone
0 days 00:00:06.627000,0.01399999985000003,1,phone
0 days 00:00:06.654000,0.03239999985000003,1,phone
0 days 00:00:06.715000,0.03739999985000005,1,phone
0 days 00:00:06.715000,0.03780000015000001,1,phone
0 days 00:00:06.718000,0.03410000115000003,1,phone
0 days 00:00:06.775000,0.05640000015000002,1,phone
0 days 00:00:06.776000,0.05990000015000002,1,phone
0 days 00:00:06.780000,0.08090000015000001,1,phone
0 days 00:00:06.808000,0.06140000015,1,phone
0 days 00:00:06.808000,0.05500000011999999,1,phone
0 days 00:00:06.833000,0.07299999962,1,phone
0 days 00:00:06.863000,0.06600000062000001,1,phone
0 days 00:00:06.865000,0.06770000042000002,1,phone
0 days 00:00:06.894000,0.06560000061999999,1,phone
0 days 00:00:06.956000,0.05700000062,1,phone
0 days 00:00:06.959000,0.035800000620000015,1,phone
0 days 00:00:06.959000,-0.0038999988799999874,1,phone
0 days 00:00:06.985000,-9.999887999998014e-05,1,phone
0 days 00:00:06.986000,0.006400000920000006,1,phone
0 days 00:00:07.014000,0.010600001020000025,1,phone
0 days 00:00:07.046000,0.019100000819999997,1,phone
0 days 00:00:07.046000,-0.009399998979999984,1,phone
0 days 00:00:07.106000,-0.01869999857999999,1,phone
0 days 00:00:07.107000,-0.017599998579999974,1,phone
0 days 00:00:07.109000,-0.002799998579999996,1,phone
0 days 00:00:07.165000,-0.005299998579999985,1,phone
0 days 00:00:07.168000,-0.002499998579999996,1,phone
0 days 00:00:07.170000,-0.0025999985499999905,1,phone
0 days 00:00:07.203000,-0.009499998550000001,1,phone
0 days 00:00:07.256000,-0.007699998749999997,1,phone
0 days 00:00:07.256000,-0.0061999989500000074,1,phone
0 days 00:00:07.263000,-0.00979999895000001,1,phone
0 days 00:00:07.284000,-0.01769999895000001,1,phone
0 days 00:00:07.287000,-0.03219999889000001,1,phone
0 days 00:00:07.314000,-0.03519999889,1,phone
0 days 00:00:07.377000,-0.025899998930000022,1,phone
0 days 00:00:07.381000,-0.01379999893,1,phone
0 days 00:00:07.383000,-0.003399999430000011,1,phone
0 days 00:00:07.438000,0.00470000047,1,phone
0 days 00:00:07.438000,0.012500000269999992,1,phone
0 days 00:00:07.442000,0.02730000007,1,phone
0 days 00:00:07.474000,0.038400000069999995,1,phone
0 days 00:00:07.478000,0.047500000070000006,1,phone
0 days 00:00:07.503000,0.053600000069999994,1,phone
0 days 00:00:07.535000,0.04480000016999999,1,phone
0 days 00:00:07.535000,0.03650000037,1,phone
0 days 00:00:07.563000,0.02100000057000002,1,phone
0 days 00:00:07.595000,0.03589999957,1,phone
0 days 00:00:07.597000,0.032399999570000004,1,phone
0 days 00:00:07.623000,0.028999999670000002,1,phone
0 days 00:00:07.628000,0.02109999973000002,1,phone
0 days 00:00:07.686000,0.015099999770000006,1,phone
0 days 00:00:07.687000,0.01669999987000001,1,phone
0 days 00:00:07.689000,0.020999999870000004,1,phone
0 days 00:00:07.744000,0.005500000070000018,1,phone
0 days 00:00:07.745000,-0.03239999993,1,phone
0 days 00:00:07.749000,-0.06989999792999999,1,phone
0 days 00:00:07.773000,-0.08629999723,1,phone
0 days 00:00:07.804000,-0.09359999683,1,phone
0 days 00:00:07.807000,-0.10059999683000001,1,phone
0 days 00:00:07.865000,-0.10519999692999998,1,phone
0 days 00:00:07.867000,-0.10189999695999997,1,phone
0 days 00:00:07.869000,-0.09169999695999996,1,phone
0 days 00:00:07.894000,-0.07309999795999998,1,phone
0 days 00:00:07.957000,-0.05589999795999999,1,phone
0 days 00:00:07.961000,-0.04699999795999999,1,phone
0 days 00:00:07.970000,-0.04419999795999998,1,phone
0 days 00:00:08.015000,-0.04249999795999997,1,phone
0 days 00:00:08.018000,-0.03689999821999998,1,phone
0 days 00:00:08.019000,-0.03719999811999999,1,phone
0 days 00:00:08.044000,-0.02279999811999998,1,phone
0 days 00:00:08.075000,-0.01129999811999998,1,phone
0 days 00:00:08.077000,0.012100000880000017,1,phone
0 days 00:00:08.102000,0.02590000088,1,phone
0 days 00:00:08.135000,0.03130000068,1,phone
0 days 00:00:08.137000,0.05130000068,1,phone
0 days 00:00:08.164000,0.06590000068000001,1,phone
0 days 00:00:08.195000,0.05230000068000001,1,phone
0 days 00:00:08.195000,0.03140000068000002,1,phone
0 days 00:00:08.223000,0.0026000006800000154,1,phone
0 days 00:00:08.255000,-0.03289999901999999,1,phone
0 days 00:00:08.259000,0.20760000098000003,1,phone
0 days 00:00:08.284000,0.20970000098000002,1,phone
0 days 00:00:08.344000,0.16120000097999998,1,phone
0 days 00:00:08.349000,0.10530000098,1,phone
0 days 00:00:08.349000,0.058300001179999984,1,phone
0 days 00:00:08.354000,0.04850000217999999,1,phone
0 days 00:00:08.406000,0.015400002179999985,1,phone
0 days 00:00:08.406000,-0.0004999977800000189,1,phone
0 days 00:00:08.434000,-0.015099996780000015,1,phone
0 days 00:00:08.438000,0.003300003319999989,1,phone
0 days 00:00:08.463000,0.009700003019999983,1,phone
0 days 00:00:08.493000,0.02710000301999998,1,phone
0 days 00:00:08.495000,0.03850000302,1,phone
0 days 00:00:08.555000,0.05170000312000001,1,phone
0 days 00:00:08.557000,0.060600003119999996,1,phone
0 days 00:00:08.557000,0.07210000311999999,1,phone
0 days 00:00:08.584000,0.08580000312,1,phone
0 days 00:00:08.615000,0.10010000292000003,1,phone
0 days 00:00:08.615000,0.10850000292,1,phone
0 days 00:00:08.644000,0.11310000292000004,1,phone
0 days 00:00:08.675000,0.11440000292000004,1,phone
0 days 00:00:08.677000,0.12310000292000006,1,phone
0 days 00:00:08.704000,0.14190000232000002,1,phone
0 days 00:00:08.767000,0.14860000132000004,1,phone
0 days 00:00:08.768000,0.13150000232000003,1,phone
0 days 00:00:08.768000,0.12910000229000007,1,phone
0 days 00:00:08.824000,0.11750000239000004,1,phone
0 days 00:00:08.827000,0.11910000239000004,1,phone
0 days 00:00:08.828000,0.11680000279000004,1,phone
0 days 00:00:08.856000,0.10710000279000002,1,phone
0 days 00:00:08.856000,0.09480000289000007,1,phone
0 days 00:00:08.884000,0.08350000309000005,1,phone
0 days 00:00:08.914000,0.07150000309000007,1,phone
0 days 00:00:08.916000,0.07900000303000006,1,phone
0 days 00:00:08.947000,0.09370000303000005,1,phone
0 days 00:00:08.974000,0.11060000253000002,1,phone
0 days 00:00:08.977000,0.12240000203,1,phone
0 days 00:00:09.002000,0.12600000223000002,1,phone
0 days 00:00:09.035000,0.12210000213000001,1,phone
0 days 00:00:09.035000,0.11900000223000003,1,phone
0 days 00:00:09.098000,0.12470000183,1,phone
0 days 00:00:09.103000,0.13340000133,1,phone
0 days 00:00:09.103000,0.13720000133000002,1,phone
0 days 00:00:09.156000,0.13820000153000003,1,phone
0 days 00:00:09.159000,0.13760000153000004,1,phone
0 days 00:00:09.159000,0.13440000173000002,1,phone
0 days 00:00:09.213000,0.13240000170000005,1,phone
0 days 00:00:09.216000,0.13190000170000002,1,phone
0 days 00:00:09.221000,0.13170000190000006,1,phone
0 days 00:00:09.244000,0.13220000200000004,1,phone
0 days 00:00:09.275000,0.13240000200000004,1,phone
0 days 00:00:09.277000,0.13240000200000004,1,phone
0 days 00:00:09.336000,0.13340000194,1,phone
0 days 00:00:09.337000,0.13140000194,1,phone
0 days 00:00:09.338000,0.13200000188,1,phone
0 days 00:00:09.363000,0.12890000188000003,1,phone
0 days 00:00:09.394000,0.12880000178,1,phone
0 days 00:00:09.401000,0.13040000188000003,1,phone
0 days 00:00:09.424000,0.12720000208,1,phone
0 days 00:00:09.456000,0.11710000228000002,1,phone
0 days 00:00:09.457000,0.11230000228000005,1,phone
0 days 00:00:09.516000,0.11140000225000005,1,phone
0 days 00:00:09.517000,0.11100000225000006,1,phone
0 days 00:00:09.522000,0.11460000215000005,1,phone
0 days 00:00:09.545000,0.11140000195000005,1,phone
0 days 00:00:09.607000,0.10870000215000003,1,phone
0 days 00:00:09.612000,0.10410000265000004,1,phone
0 days 00:00:09.613000,0.09620000365000003,1,phone
0 days 00:00:09.665000,0.08960000355,1,phone
0 days 00:00:09.667000,0.08370000348999998,1,phone
0 days 00:00:09.669000,0.07440000345000002,1,phone
0 days 00:00:09.725000,0.08020000314999999,1,phone
0 days 00:00:09.729000,0.10090000315000001,1,phone
0 days 00:00:09.732000,0.12290000294999999,1,phone
