timestamp,x_window,y_window,z_window,device,person
00:00:02.074000,0.04169999894000002,-0.04399999902,-0.009800000509999995,Phone,6
00:00:02.095000,0.04029999894000001,-0.04139999902,0.009599998490000006,Phone,6
00:00:02.127000,0.03339999874000002,-0.04019999892000001,0.017599998090000003,Phone,6
00:00:02.128000,0.022899998640000002,-0.04499999892,0.007699998090000004,Phone,6
00:00:02.155000,0.019399998940000007,-0.04459999892,-0.003100000909999998,Phone,6
00:00:02.217000,0.017999999339999996,-0.048999998719999986,-0.004000001309999994,Phone,6
00:00:02.219000,0.020199999140000015,-0.05319999877999998,-0.0013000013099999962,Phone,6
00:00:02.223000,0.02609999914,-0.05579999877999999,0.0015999986900000062,Phone,6
00:00:02.245000,0.02769999910000001,-0.05649999867999999,0.0018999986900000063,Phone,6
00:00:02.249000,0.020699999199999996,-0.05279999867999998,-0.0006000013099999946,Phone,6
00:00:02.276000,0.02019999920000001,-0.04909999898,-0.0062000010699999955,Phone,6
00:00:02.305000,0.017999999200000002,-0.048499998780000005,-0.01190000066999999,Phone,6
00:00:02.310000,0.01689999920000002,-0.03679999898,-0.011300000869999993,Phone,6
00:00:02.339000,0.011799999400000014,-0.02629999897999999,-0.001600000869999989,Phone,6
00:00:02.365000,0.008199999400000013,-0.01649999898,0.008799999130000008,Phone,6
00:00:02.367000,0.0027999993999999894,-0.017999998979999998,0.015299999130000002,Phone,6
00:00:02.395000,0.00039999955999998893,-0.027499998980000006,0.013299998930000008,Phone,6
00:00:02.427000,0.0009999996599999864,-0.039899998179999986,0.001899998830000007,Phone,6
00:00:02.431000,-0.00020000034000000957,-0.05499999837999999,-0.013700000169999997,Phone,6
00:00:02.455000,-0.012300000340000007,-0.07999999737999999,-0.03239999914,Phone,6
00:00:02.489000,-0.022000000340000013,-0.10729999737999998,-0.040299999139999994,Phone,6
00:00:02.493000,-0.0075000003400000174,-0.12369999737999998,-0.04379999894,Phone,6
00:00:02.517000,0.003699999159999989,-0.13669999737999997,-0.03979999914000001,Phone,6
00:00:02.546000,0.00939999916,-0.14859999638,-0.04349999904000001,Phone,6
00:00:02.548000,0.001399999160000004,-0.15149999637999997,-0.06579999904000002,Phone,6
00:00:02.580000,-0.009500000840000012,-0.14889999618000002,-0.058399999000000015,Phone,6
00:00:02.659000,-0.014900000839999985,-0.12589999618,-0.04769999899999999,Phone,6
00:00:02.669000,-0.005900000939999994,-0.10889999717999999,-0.02789999903,Phone,6
00:00:02.673000,-0.006300000840000002,-0.042700001179999995,-0.07659999903,Phone,6
00:00:02.698000,-0.042600000840000006,-0.020400001179999988,-0.06859999893,Phone,6
00:00:02.699000,-0.09109999784000002,-0.0023000011799999952,-0.034800000899999996,Phone,6
00:00:02.701000,-0.13529999784000002,0.02209999882,-0.02640000090000001,Phone,6
00:00:02.725000,-0.16569999784,0.04069999881999999,-0.02220000109999998,Phone,6
00:00:02.729000,-0.16969999783999998,0.05279999882000001,-0.028500000799999987,Phone,6
00:00:02.764000,-0.13699999784,0.07439999882000001,-0.04280000019999997,Phone,6
00:00:02.787000,-0.09839999981,0.08969999782,-0.05320000019999999,Phone,6
00:00:02.804000,-0.034299999810000016,0.10829999782000002,0.03139999980000002,Phone,6
00:00:02.847000,0.023900000190000003,0.13159999782,0.04789999980000001,Phone,6
00:00:02.852000,0.043699998189999964,0.10479999982000003,0.03279999980000002,Phone,6
00:00:02.853000,0.09559999818999998,0.08200000082000003,0.032599999800000015,Phone,6
00:00:02.909000,0.10589999819,0.08730000082,0.0824999968,Phone,6
00:00:02.912000,0.028000002189999994,0.03280000082000001,0.030299996599999997,Phone,6
00:00:02.944000,0.017500002689999992,-0.009899999180000006,-0.0270000034,Phone,6
00:00:02.945000,0.05660000268999998,-0.002299999279999991,-0.047800002400000006,Phone,6
00:00:02.997000,0.07270000269,-0.03139999928000001,0.011799997599999994,Phone,6
00:00:02.997000,0.04520000358999998,-0.04059999928000001,-0.016000002399999994,Phone,6
00:00:03,0.02290000408999999,-0.04039999908000001,-0.02440000199999998,Phone,6
00:00:03.032000,0.050600003089999984,-0.030399999080000014,-0.01980000299999998,Phone,6
00:00:03.033000,0.060800003090000006,-0.018899999080000014,-0.024800003039999966,Phone,6
00:00:03.057000,0.09290000308999997,0.004100000919999971,-0.004000003039999969,Phone,6
00:00:03.087000,0.13430000309,0.0003000009199999937,0.016999996960000045,Phone,6
00:00:03.089000,0.14480000259,0.020900001019999982,0.02719999696000004,Phone,6
00:00:03.116000,0.15030000258999998,0.027000000819999995,0.04799999596000005,Phone,6
00:00:03.177000,0.14500000259,0.05370000081999998,0.06829999596000004,Phone,6
00:00:03.179000,0.14840000249000002,0.05870000082,0.07179999579000002,Phone,6
00:00:03.179000,0.14620000308999997,0.03950000081999998,0.03559999579000001,Phone,6
00:00:03.264000,0.14540000308999995,0.05910000082,0.03219999598999998,Phone,6
00:00:03.276000,0.18590000308999996,0.09139999881999998,0.0013999958899999854,Phone,6
00:00:03.277000,0.18450000308999998,0.08929999861999997,-0.013600003910000021,Phone,6
00:00:03.277000,0.16750000308999996,0.08809999861999998,-0.010400004110000007,Phone,6
00:00:03.279000,0.16630000308999995,0.016799998619999982,-0.03670000411000002,Phone,6
00:00:03.305000,0.15680000409,-0.03630000138000003,-0.024500004110000015,Phone,6
00:00:03.336000,0.12170000509,-0.10579999758000003,-0.009600004110000037,Phone,6
00:00:03.338000,0.10810000518999999,-0.13509999758000002,-0.006700004110000026,Phone,6
00:00:03.357000,0.11330000529000003,-0.13339999755000004,-0.006600004110000019,Phone,6
00:00:03.385000,0.11790000538999999,-0.12679999785000004,-0.011800003810000008,Phone,6
00:00:03.392000,0.11580000549000001,-0.12059999785000003,-0.03170000381000004,Phone,6
00:00:03.415000,0.10650000549,-0.10779999779000005,-0.05010000381000001,Phone,6
00:00:03.445000,0.10190000599000003,-0.10179999879000003,-0.07030000281000003,Phone,6
00:00:03.453000,0.11720000509000002,-0.08159999989,-0.06230000361000001,Phone,6
00:00:03.475000,0.12270000509000002,-0.07019999989,-0.05480000361,Phone,6
00:00:03.506000,0.13030000469,-0.05120000109000001,-0.057600003609999985,Phone,6
00:00:03.514000,0.15690000469,-0.03740000109000001,-0.054300003579999964,Phone,6
00:00:03.536000,0.14930000469,-0.044800001290000016,-0.05220000397999998,Phone,6
00:00:03.565000,0.11860000699,-0.04350000129,-0.03830000397999998,Phone,6
00:00:03.598000,0.09780000719,-0.036600001290000024,-0.029800003979999993,Phone,6
00:00:03.601000,0.08430000719000001,-0.03480000129000002,-0.015500004379999982,Phone,6
00:00:03.656000,0.07290000818999999,-0.03630000129000002,-0.004100004379999989,Phone,6
00:00:03.659000,0.061700008189999975,-0.03960000129000002,-0.0013000047799999648,Phone,6
00:00:03.662000,0.07380000719,-0.046900001290000014,0.0010999951200000018,Phone,6
00:00:03.689000,0.07210000699,-0.07590000029,0.00609999512,Phone,6
00:00:03.693000,0.07410000659000002,-0.11570000039,0.014399995180000015,Phone,6
00:00:03.747000,0.08650000619000002,-0.15070000039,0.009599995080000017,Phone,6
00:00:03.755000,0.04480000659000001,-0.16780000059,0.04969999508000001,Phone,6
00:00:03.762000,0.027300006590000026,-0.17830000059,0.026099996080000017,Phone,6
00:00:03.782000,0.02440000659000001,-0.17730000059,0.05489999388000001,Phone,6
00:00:03.807000,0.0065000076300000134,-0.19920000058999998,0.05259999427999999,Phone,6
00:00:03.811000,0.01930000666,-0.19060000039,0.03049999438,Phone,6
00:00:03.867000,0.01630000655999999,-0.16700000039,0.049699994779999986,Phone,6
00:00:03.883000,0.04530000656000002,-0.10280000039000001,0.08559999298,Phone,6
00:00:03.886000,0.04420000655999999,-0.06960000018999997,0.07829999337999997,Phone,6
00:00:03.927000,0.04340000636,0.007399996870000054,0.12129999357999999,Phone,6
00:00:03.931000,0.03780000645999998,0.07259999387000005,0.14709999357999998,Phone,6
00:00:03.931000,0.03790000666000002,0.13579999087000005,0.18359999160999999,Phone,6
00:00:03.955000,0.03590000666,0.18509999084,0.18599999160999997,Phone,6
00:00:03.988000,0.018100006660000008,0.22329998884000002,0.18169999161,Phone,6
00:00:04.022000,0.0078000064600000155,0.22299998844000002,0.15949999140999999,Phone,6
00:00:04.023000,-0.017399993539999988,0.23479998824000003,0.14339999141,Phone,6
00:00:04.077000,-0.014899993539999979,0.22589998824000004,0.11659999140999998,Phone,6
00:00:04.079000,0.005800006460000014,0.19199998824000006,0.07889999346999998,Phone,6
